-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
-100000.0
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
